date,source,quantile,timeout,server,circlen,fp1,fp2,fpn,cw1,cw2,cwn,bt1,bt2,btn,start2req,req2fb
2020-05-02,op-us2,0.8,1500,onion,3,6A7E8631,DAA39FC0,12D552E8,14000,20000,105000,760,230,250,9190,480
2020-05-02,op-us2,0.8,1500,onion,3,DC79C9D7,22775B95,2C7C1F00,150000,93200,526,680,160,280,8220,670
2020-05-02,op-us2,0.8,1500,public,3,870E97E5,9AF8B24D,727AA0C6,11600,82000,128000,290,150,180,330,310
2020-05-02,op-us2,0.8,1500,onion,3,1C7215BC,2935E0F0,E947C029,56800,11300,17000,770,270,410,8490,870
2020-05-02,op-us2,0.8,1500,onion,3,64E257D9,3CD5F776,A48C1DDB,100000,9020,22000,830,170,290,6560,600
2020-05-02,op-us2,0.8,1500,onion,3,AA26B97B,98DBFA6D,CFBBD457,14800,24000,4690,650,200,870,7200,570
2020-05-02,op-us2,0.8,1500,onion,3,088A6237,346B5EFC,FFA72BD6,100000,27000,37600,610,180,210,11960,470
2020-05-02,op-us2,0.8,1500,onion,3,38E48C95,380B9F15,63DE5463,77000,19600,44000,570,150,1200,9650,1230
2020-05-02,op-us2,0.8,1500,onion,3,98350B16,06B7F2D0,304B631B,22000,21400,20000,820,190,210,6540,490
2020-05-02,op-us2,0.8,1500,onion,3,62ABC3D1,B74DABBE,21F2F6EC,30000,56000,56000,770,150,180,6090,420
2020-05-02,op-us2,0.8,1500,onion,3,B32B93C9,233ED9D9,438DC9B6,51400,5740,37100,590,190,240,6690,500
2020-05-02,op-us2,0.8,1500,public,3,1137AB1F,8838B9E8,87357FCC,8300,5840,14100,770,220,680,450,500
2020-05-02,op-us2,0.8,1500,public,3,BBD8F4DF,BE873759,644DECC5,9150,28100,33000,10,180,220,350,340
2020-05-02,op-us2,0.8,1500,onion,3,874D8438,F83A64E0,6C90F065,80000,43700,2400,710,160,250,5780,500
2020-05-02,op-us2,0.8,1500,public,3,21EB2176,0EFF1855,AFF2FC5C,28000,38000,140000,740,160,250,320,320
2020-05-02,op-us2,0.8,1500,public,3,861BCFDD,07F1CA1F,3F62F05E,98000,24300,112000,880,170,210,340,350
2020-05-02,op-us2,0.8,1500,public,3,6A35EE13,60A9E1FE,2649BB97,39700,23400,51300,780,160,190,330,330
2020-05-02,op-us2,0.8,1500,onion,3,72270EB5,D52A1603,09E32DFA,10400,74000,13200,760,210,340,6970,610
2020-05-02,op-us2,0.8,1500,public,3,1408EABA,FBC2856A,FE1CCDB9,31800,7000,35000,800,310,500,710,640
2020-05-02,op-us2,0.8,1500,onion,3,A400CF83,8E5F4EE4,E46C3F05,25000,59100,55000,660,160,220,11970,510
2020-05-02,op-us2,0.8,1500,onion,3,18EA6AFA,3A27CC41,7185B69E,14300,30600,52000,830,190,250,6800,480
2020-05-02,op-us2,0.8,1500,onion,3,599A7087,A1FEE853,9187202,45800,10100,18700,760,160,250,6290,670
2020-05-02,op-us2,0.8,1500,onion,3,A1BBCBEC,7185B69E,5665A390,4400,52000,31000,830,200,260,6050,540
2020-05-02,op-us2,0.8,1500,public,3,43028D00,8B1CC76D,ACF38D2A,41800,12900,15600,700,140,180,380,310
2020-05-02,op-us2,0.8,1500,onion,3,75FB9A44,CDAF0B74,27145403,16400,110000,21200,730,190,190,6770,530
2020-05-02,op-us2,0.8,1500,public,3,1D8ED54E,95FA7587,2936A539,3300,46500,7400,910,220,350,390,380
2020-05-02,op-us2,0.8,1500,onion,3,E3500E2C,DE74E8C4,C699F40B,15400,30300,5800,650,160,230,25210,480
2020-05-02,op-us2,0.8,1500,onion,3,1B818817,8838B9E8,DB268215,5290,5840,22700,760,280,300,8220,530
2020-05-02,op-us2,0.8,1500,onion,3,AC7CF877,0F89912E,823701D5,3730,100000,15200,950,220,510,11280,1080
2020-05-02,op-us2,0.8,1500,public,3,7A3E534C,599A7087,6F4E9FD0,140000,45700,16400,730,190,260,350,520
2020-05-02,op-us2,0.8,1500,public,3,AA8B7237,84B7EB92,F50ABA26,33100,4460,11500,760,160,220,340,320
2020-05-02,op-us2,0.8,1500,onion,3,3E53D397,BE873759,1188DC54,71300,28000,20000,730,180,190,5760,480
2020-05-02,op-us2,0.8,1500,onion,3,842B1F6C,1C0736CF,69A128D5,25300,106000,55800,700,220,220,9270,530
2020-05-02,op-us2,0.8,1500,public,3,78B98D12,046F2D59,5812C8FE,30000,26000,27500,710,200,250,370,360
2020-05-02,op-us2,0.8,1500,onion,3,A99A50AC,F1A7CE1B,BACB4740,5590,27000,7000,700,210,270,7400,870
2020-05-02,op-us2,0.8,1500,onion,3,322C6E3A,9A1B4E6D,2CE9BE1F,31200,6550,85400,600,150,220,6100,460
2020-05-02,op-us2,0.8,1500,public,3,DBE82FA2,60275B52,C86B984E,124000,120000,13600,750,160,190,380,480
2020-05-02,op-us2,0.8,1500,onion,3,D598E286,198F12E2,2276BF88,3800,56800,51300,880,230,250,6270,540
2020-05-02,op-us2,0.8,1500,onion,3,4856C97D,81E18725,20386D9A,76600,87600,11100,660,160,190,6680,470
2020-05-02,op-us2,0.8,1500,onion,3,1DE8E812,3BF3F004,47E1157F,8500,76000,15100,800,190,260,7570,550
2020-05-02,op-us2,0.8,1500,onion,3,95FA7587,F56CB33F,A1699AF5,45600,13300,17800,690,160,210,6630,550
2020-05-02,op-us2,0.8,1500,onion,3,B576A394,AEF6C1FB,3E06B40B,40000,58900,4970,760,160,230,6000,500
2020-05-02,op-us2,0.8,1500,onion,3,C9B34ABF,8B6B10A0,461D6EA1,62000,25000,80600,740,190,200,8780,400
2020-05-02,op-us2,0.8,1500,onion,3,E00764ED,B8123550,EAA08844,5950,12500,64000,770,230,280,7540,600
2020-05-02,op-us2,0.8,1500,onion,3,DC9E3C65,B081CA58,BF0FB582,21600,7000,135000,720,150,200,6050,480
2020-05-02,op-us2,0.8,1500,onion,3,875F74A3,6FF440DF,ECB0A13C,41900,89900,32600,720,210,290,6580,620
2020-05-02,op-us2,0.8,1500,public,3,18EA6AFA,BA694B8B,B185C891,14300,13400,12000,830,190,270,460,460
2020-05-02,op-us2,0.8,1500,public,3,99339F3E,DA8D76F5,2CAEC55A,160000,120000,64000,730,210,220,360,370
2020-05-02,op-us2,0.8,1500,public,3,9EB3FD84,64E257D9,8E38B11E,69700,100000,57700,790,150,180,300,310
2020-05-02,op-us2,0.8,1500,onion,3,0C3D5E19,D8C80A5F,B0F17A56,61800,3290,11000,910,240,260,5710,480
2020-05-02,op-us2,0.8,1500,public,3,1CDCB48F,66875F45,AC2BEDD0,34000,6220,27100,670,200,210,1230,380
2020-05-02,op-us2,0.8,1500,onion,3,BB563096,9A48EC8A,6DA7DEB0,9370,83500,14100,320,150,190,4630,440
2020-05-02,op-us2,0.8,1500,onion,3,58ED9C9C,D9D05A8A,1944F3A4,11500,60100,13000,1180,150,190,6970,370
2020-05-02,op-us2,0.8,1500,onion,3,BD6FFF1A,CD39C258,34133CC3,35000,125000,34400,610,170,450,7160,640
2020-05-02,op-us2,0.8,1500,onion,3,43C83536,648E9771,430672CD,114000,31400,34000,710,200,230,11190,490
2020-05-02,op-us2,0.8,1500,onion,3,9456BBB3,2ABA9289,3AFDAAD9,34200,13000,6700,720,160,380,7920,1030
2020-05-02,op-us2,0.8,1500,onion,3,F94A7BAC,47A83EC4,08F06A0D,55000,5230,63900,840,200,250,12020,500
2020-05-02,op-us2,0.8,1500,public,3,20E3B095,9BAAA9CB,E2B9BA96,24000,4550,23300,720,320,480,390,430
2020-05-02,op-us2,0.8,1500,onion,3,68773D3F,0B555940,6B062B0F,13400,90000,32000,760,150,240,7230,550
2020-05-02,op-us2,0.8,1500,onion,3,0677DF0B,F00EC2E0,169535CC,43800,4400,59800,640,260,370,6740,750
2020-05-02,op-us2,0.8,1500,onion,3,706A7674,71D15B4A,7FF94320,16000,26900,6100,670,200,250,5910,560
2020-05-02,op-us2,0.8,1500,public,3,77F8B357,0D99F89B,51AE5656,69000,52000,8600,700,140,160,280,270
2020-05-02,op-us2,0.8,1500,onion,3,365F3930,855BC2DA,1E1A7C91,4400,65700,60900,780,250,290,15180,610
2020-05-02,op-us2,0.8,1500,onion,3,C5BF2756,C7FF606D,BF735F66,43400,16000,30000,660,180,210,13310,500
2020-05-02,op-us2,0.8,1500,onion,3,CBD00958,E8434EC1,043199D2,60900,14200,22100,660,210,270,6580,470
2020-05-02,op-us2,0.8,1500,onion,3,CE863C22,29FB8E05,1F768F39,27000,977,19500,730,220,280,5840,580
2020-05-02,op-us2,0.8,1500,public,3,FEDE3133,0377B76B,B27CF1DC,46300,18000,71300,700,180,230,350,350
2020-05-02,op-us2,0.8,1500,public,3,5B1F0DAF,60275B52,71AC7C56,63600,110000,33000,42360,170,210,340,330
2020-05-02,op-us2,0.8,1500,onion,3,A4E12035,AFF499AF,D56A98D3,25000,11000,95000,700,210,280,6620,550
2020-05-02,op-us2,0.8,1500,onion,3,3A901D1D,BE9B12FA,3FEC03EA,69000,88000,10900,670,170,270,7470,730
2020-05-02,op-us2,0.8,1500,public,3,221546DA,B849824F,749EF4A4,86100,27500,137000,660,180,220,350,360
2020-05-02,op-us2,0.8,1500,onion,3,5CFC4867,CBD00958,1A7A2516,81200,58000,17000,740,170,240,6480,540
2020-05-02,op-us2,0.8,1500,public,3,86C281AD,FF06E7A0,62F4994C,63000,22000,64400,700,180,240,360,340
2020-05-02,op-us2,0.8,1500,public,3,088A6237,5499507,598EA0E5,100000,64700,24000,660,160,210,310,300
2020-05-02,op-us2,0.8,1500,public,3,F27D5D7D,3E04505D,E535839C,6000,81000,6260,810,250,390,500,470
2020-05-02,op-us2,0.8,1500,onion,3,81E18725,5293A831,E81993EA,87400,15000,124000,660,190,230,9510,490
2020-05-02,op-us2,0.8,1500,public,3,8C612213,71897D41,7C7FFB1C,14400,16000,52900,720,170,220,380,350
2020-05-02,op-us2,0.8,1500,onion,3,B6D4916A,1ACF0666,7185B69E,22600,76000,52000,700,200,240,11740,470
2020-05-02,op-us2,0.8,1500,onion,3,0E2EEC12,AC227583,801FC546,31100,28300,3900,730,180,250,6100,710
2020-05-02,op-us2,0.8,1500,onion,3,13557448,2276BF88,24E1C641,124000,51500,83500,650,190,200,7040,510
2020-05-02,op-us2,0.8,1500,onion,3,803A0AF4,1C8B3C3D,F641F043,6700,74100,16000,480,260,260,7400,460
2020-05-02,op-us2,0.8,1500,onion,3,970F0966,2D5D3691,1A020A41,24000,1090,12000,830,280,370,6150,680
2020-05-02,op-us2,0.8,1500,public,3,D701ACAF,B444107F,EEB8F755,5070,9000,24700,1610,250,300,420,430
2020-05-02,op-us2,0.8,1500,onion,3,A016192D,7A6873B8,AE95BDA3,56000,19400,112000,690,200,250,6310,490
2020-05-02,op-us2,0.8,1500,onion,3,C22BA9ED,AE17FAAF,BD839A8E,18700,67000,1810,570,180,260,6940,890
2020-05-02,op-us2,0.8,1500,onion,3,E0023AC1,3A56A106,C333C56E,6650,22800,12900,150,130,180,5860,440
2020-05-02,op-us2,0.8,1500,onion,3,4CD4DFFE,1CDCB48F,27D668BF,70000,35000,11500,580,160,290,8420,2000
2020-05-02,op-us2,0.8,1500,onion,3,41EEC4CF,9B33C043,5DE37A33,57800,4970,75000,120,190,260,5290,450
2020-05-02,op-us2,0.8,1500,public,3,EAA82355,FF9FC6D1,2AB708BB,150000,51900,56800,730,220,270,380,330
2020-05-02,op-us2,0.8,1500,onion,3,F3F3F490,1B9FACF2,36414078,16000,15300,12100,770,190,280,7250,720
2020-05-02,op-us2,0.8,1500,onion,3,BD4C6475,91517F21,D8A2D008,79500,118000,65800,700,150,180,7010,590
2020-05-02,op-us2,0.8,1500,public,3,638D91FC,6BE9FC8A,B1045E12,95100,3800,80200,690,330,510,660,630
2020-05-02,op-us2,0.8,1500,onion,3,8BC554F7,0AF90285,6CE694FA,6220,15200,23000,700,210,290,7030,690
2020-05-02,op-us2,0.8,1500,onion,3,E9A90B9F,DBFD2290,E3D61BAE,21000,18700,110000,200,180,250,7710,480
2020-05-02,op-us2,0.8,1500,public,3,44BD70C1,A55E513A,A87D19DD,92800,99000,22000,670,170,210,360,380
2020-05-02,op-us2,0.8,1500,public,3,AEF6C1FB,8663544D,1595881,50900,85700,6260,750,180,350,430,420
2020-05-02,op-us2,0.8,1500,onion,3,A2CBEC70,76543749,5FBD59B4,14000,24000,44000,680,430,190,8520,390
2020-05-02,op-us2,0.8,1500,public,3,F2D8A6CD,8F0EF738,3C89C80E,13000,53000,73000,220,140,150,330,290
2020-05-02,op-us2,0.8,1500,onion,3,20E3B095,2B94FEF9,1C8B3C3D,26000,4730,74300,750,250,310,5840,580
2020-05-02,op-us2,0.8,1500,public,3,F50CF02A,500FE4D6,57CB4D6F,38400,90300,11500,660,160,220,1120,450
2020-05-02,op-us2,0.8,1500,onion,3,E135D538,C31413C3,E03E581A,20000,11600,26000,800,260,250,6440,720
2020-05-02,op-us2,0.8,1500,onion,3,88D5F0BD,E7C1FAFB,855BC2DA,5520,23200,65800,800,170,220,6110,560
2020-05-02,op-us2,0.8,1500,onion,3,0C3D5E19,874D8438,55DFC821,62000,79000,11100,900,200,250,7660,570
2020-05-02,op-us2,0.8,1500,onion,3,51800AF3,4D70F05D,484F666C,18000,25000,11000,870,180,260,8200,580
2020-05-02,op-us2,0.8,1500,public,3,58FAB58A,6ED3BE22,AFF2FC5C,21000,74300,144000,730,160,220,400,370
2020-05-02,op-us2,0.8,1500,onion,3,F3CEC87E,4.4354E+039,B25427A8,39900,40300,96000,720,210,200,6330,600
2020-05-02,op-us2,0.8,1500,public,3,FFF78C44,5582BBEC,78EB9AD1,2640,19000,36800,810,170,230,350,340
2020-05-02,op-us2,0.8,1500,onion,3,3C01AA34,5FE3E497,C2E3E1A7,59100,13400,8780,1560,230,210,7160,490
2020-05-02,op-us2,0.8,1500,onion,3,63540827,B4AB00A6,60275B52,149000,2300,110000,760,340,460,7880,730
2020-05-02,op-us2,0.8,1500,onion,3,672A56A5,4B351545,CE863C22,44300,27700,27000,750,160,220,11540,510
2020-05-02,op-us2,0.8,1500,public,3,430672CD,2BCF1BFC,3DAA9143,36400,4130,29500,790,170,200,320,310
2020-05-02,op-us2,0.8,1500,public,3,A0F39D32,708A968F,15572CD3,20900,127000,23600,730,210,290,330,400
2020-05-02,op-us2,0.8,1500,onion,3,ACAE2A70,21F2F6EC,B7EF647E,18600,56800,9510,640,180,210,6420,730
2020-05-02,op-us2,0.8,1500,onion,3,15C3F39B,2B94FEF9,37DDF190,3600,4740,15500,460,330,350,9040,570
2020-05-02,op-us2,0.8,1500,public,3,8B0D8D35,09A70E39,615ABEA2,22400,93300,56400,650,150,220,330,340
2020-05-02,op-us2,0.8,1500,onion,3,2D70583A,C7A016E1,5DA69B08,14000,51700,7840,610,180,320,6120,890
2020-05-02,op-us2,0.8,1500,public,3,8C5B316E,10239403,1D89A810,59400,46000,43100,580,160,210,450,360
2020-05-02,op-us2,0.8,1500,onion,3,DBE82FA2,78E42C5E,86625285,136000,11000,9640,790,180,210,6120,630
2020-05-02,op-us2,0.8,1500,onion,3,3A901D1D,1079E628,E8BAE739,70000,99700,103000,680,210,240,7650,530
2020-05-02,op-us2,0.8,1500,public,3,9E1E4F5B,58332DDD,6BCB964A,30000,17300,99000,770,160,220,340,380
2020-05-02,op-us2,0.8,1500,onion,3,1E1A7C91,05B451C0,63961F8C,61000,59800,710,640,180,270,6750,650
2020-05-02,op-us2,0.8,1500,public,3,5368AB8D,E3D61BAE,EEB8F755,16000,110000,26400,180,130,180,310,300
2020-05-02,op-us2,0.8,1500,onion,3,F0F13714,6B13A2C3,874D8438,57000,11000,79000,760,260,350,6060,580
2020-05-02,op-us2,0.8,1500,onion,3,03910F28,288C100F,AB687988,110000,110000,34000,750,140,250,7270,500
2020-05-02,op-us2,0.8,1500,onion,3,DD0C8EEC,A3AFBDEE,0C8A49FE,85100,75500,22700,670,190,200,7040,550
2020-05-02,op-us2,0.8,1500,onion,3,F966CC62,645C3F05,8DD09564,16700,69000,6960,800,400,230,8400,1020
2020-05-02,op-us2,0.8,1500,onion,3,F7A5C96B,6ED3BE22,13F24D5F,25000,76000,17100,150,290,220,6470,540
2020-05-02,op-us2,0.8,1500,onion,3,3EEEB702,A8D44B83,6A365870,38000,18500,8330,940,160,190,5510,440
2020-05-02,op-us2,0.8,1500,public,3,2A621A40,C7946D9A,1B605B27,11000,5250,40700,690,240,380,540,570
2020-05-02,op-us2,0.8,1500,onion,3,304B631B,AAFF4A99,695D811B,20000,18000,49500,760,160,210,10600,460
2020-05-02,op-us2,0.8,1500,onion,3,98867F52,F0BD1ED2,04E3B592,29000,6060,25900,760,180,250,7980,570
2020-05-02,op-us2,0.8,1500,onion,3,F1759BB3,1684B30A,87D73471,2910,19700,35100,890,180,230,6640,570
2020-05-02,op-us2,0.8,1500,onion,3,B00B6BA9,24E1C641,F1886AA4,44100,83800,89800,610,170,190,7600,500
2020-05-02,op-us2,0.8,1500,public,3,D39328D2,00B57BF6,C8F6F6C1,16000,47000,50500,780,560,230,350,490
2020-05-02,op-us2,0.8,1500,onion,3,BD4C6475,956A03B7,9348E927,79200,22000,12000,720,150,250,6550,580
2020-05-02,op-us2,0.8,1500,public,3,01B70C7C,77A56CB2,195712000000000,54800,45800,6050,740,190,180,400,340
2020-05-02,op-us2,0.8,1500,onion,3,924B24AF,ADD35A22,C63110BD,6100,17100,100000,230,150,210,7180,560
2020-05-02,op-us2,0.8,1500,onion,3,1CB6DB69,970F0966,8EA58F28,94000,20000,16400,780,180,230,8950,530
2020-05-02,op-us2,0.8,1500,onion,3,8BE79CE3,BBBBBAD4,B1490646,76900,5110,17900,620,180,330,11950,730
2020-05-02,op-us2,0.8,1500,public,3,4FDDFAD5,E5CC91BA,C2822485,48900,59900,53000,820,180,190,360,370
2020-05-02,op-us2,0.8,1500,onion,3,EFA2E7B0,63540827,BA49BCB0,17000,149000,12200,780,210,240,11610,510
2020-05-02,op-us2,0.8,1500,onion,3,912A7C57,82B32DA1,A6277ACC,43900,23000,6700,720,150,220,9400,450
2020-05-02,op-us2,0.8,1500,public,3,92429BB4,8EE28EAF,9973E1E9,15600,38400,107000,930,220,240,680,990
2020-05-02,op-us2,0.8,1500,onion,3,2D531C17,64E257D9,2151722F,91000,100000,4570,620,210,220,8080,3130
2020-05-02,op-us2,0.8,1500,onion,3,EFEACD78,1C8B3C3D,23AA8C61,11000,72500,29300,730,210,240,13280,550
2020-05-02,op-us2,0.8,1500,onion,3,66BBCD0D,98DBFA6D,768B488A,44000,32100,18800,910,220,300,6390,810
2020-05-02,op-us2,0.8,1500,onion,3,4503807A,EAA82355,6BE5AA34,5740,150000,23800,530,260,300,6580,660
2020-05-02,op-us2,0.8,1500,onion,3,ABC42689,44730B24,A3AFBDEE,19000,3370,75600,750,190,250,7570,520
2020-05-02,op-us2,0.8,1500,onion,3,2096BCFE,F15F5BBB,0D8502B8,15000,68600,18200,670,340,230,9420,550
2020-05-02,op-us2,0.8,1500,onion,3,482C06FE,0E2EEC12,DC79C9D7,8910,31300,131000,960,200,310,5980,560
2020-05-02,op-us2,0.8,1500,onion,3,8F890785,BC7ACFAC,CACD9D63,14700,11000,44400,680,180,210,10010,510
2020-05-02,op-us2,0.8,1500,onion,3,A2CBEC70,4CD4DFFE,0540D870,14000,65000,44500,680,130,260,5960,430
2020-05-02,op-us2,0.8,1500,onion,3,500FE4D6,5CA49C97,4391E643,90600,1000,6050,590,160,180,6800,530
2020-05-02,op-us2,0.8,1500,onion,3,38CC95A8,5262556D,B4A96C08,47100,13600,88800,900,180,280,6910,610
2020-05-02,op-us2,0.8,1500,onion,3,52BFADA8,67A4A96D,71D15B4A,26000,33200,26900,640,190,420,9090,480
2020-05-02,op-us2,0.8,1500,onion,3,D95BB7E2,7C292760,3033FD18,13300,14000,29000,690,190,240,6440,490
2020-05-02,op-us2,0.8,1500,public,3,F9D942D6,82D544A7,488C94BA,3640,78000,16100,220,140,210,320,400
2020-05-02,op-us2,0.8,1500,onion,3,9EB3FD84,A56A0120,97767B43,66800,16700,28300,780,170,260,7940,500
2020-05-02,op-us2,0.8,1500,onion,3,74A55E12,0D99F89B,0F89912E,19100,53300,98900,590,150,170,7340,470
2020-05-02,op-us2,0.8,1500,public,3,DC9564AE,09092FF1,FAF3236D,97500,9410,48200,660,240,350,480,1020
2020-05-02,op-us2,0.8,1500,onion,3,D80EA216,AE95BDA3,964B4E8A,76200,126000,30500,630,200,360,7030,660
2020-05-02,op-us2,0.8,1500,onion,3,FFA72BD6,61004152,DBE82FA2,51000,50600,124000,860,190,270,7270,620
2020-05-02,op-us2,0.8,1500,onion,3,8F619837,C5115179,41011800000000,59000,74900,19000,640,160,180,9410,560
2020-05-02,op-us2,0.8,1500,public,3,7DE1E8CF,E00DFD54,562C61C7,25200,68200,30000,0,0,0,300,300
2020-05-02,op-us2,0.8,1500,onion,3,F3CEC87E,12AD30E5,D8837125,46800,10300,32500,130,200,320,11270,570
2020-05-02,op-us2,0.8,1500,onion,3,8737307D,870E97E5,A7C5B40E,21600,12000,24800,800,260,400,6190,740
2020-05-02,op-us2,0.8,1500,onion,3,A1B7C1F8,2BB85DC5,60275B52,44700,28800,110000,670,190,340,9620,680
2020-05-02,op-us2,0.8,1500,onion,3,855BC2DA,CEC92F3B,CC6910CF,66300,40900,26900,790,190,270,11370,2610
2020-05-02,op-us2,0.8,1500,onion,3,A0F37CE6,36EBA005,1079E628,13000,16800,99800,900,220,360,8990,640
2020-05-02,op-us2,0.8,1500,onion,3,4503807A,EAA82355,3A56A106,5740,150000,21100,520,270,290,6670,720
2020-05-05,op-us2,0.8,1500,onion,3,4E98AA29,B5506D8E,3FEC03EA,78300,47000,16900,680,210,260,6270,550
2020-05-05,op-us2,0.8,1500,onion,3,66875F45,3BF3F004,FB016E16,5600,76000,102000,650,270,210,5910,510
2020-05-05,op-us2,0.8,1500,onion,3,3BB03551,CDAEBA45,B8123550,24500,39200,17300,710,240,270,6600,510
2020-05-05,op-us2,0.8,1500,onion,3,DBFD2290,844AE9CA,288C100F,17700,23900,115000,930,200,260,6420,530
2020-05-05,op-us2,0.8,1500,onion,3,75FE5236,34DDADBE,B13C2C56,32000,19100,40000,710,190,210,6570,480
2020-05-05,op-us2,0.8,1500,onion,3,32EE911D,5F58E941,0C8A49FE,51300,75100,25000,680,180,240,5830,470
2020-05-05,op-us2,0.8,1500,onion,3,98BCA63D,7B190463,BD020D8E,19600,5560,17600,760,230,370,6770,650
2020-05-05,op-us2,0.8,1500,onion,3,C3263F4B,09092FF1,A4CF6AC3,41000,9830,102000,690,230,330,6250,580
2020-05-05,op-us2,0.8,1500,public,3,2276BF88,8E5F4EE4,348B8901,49000,33200,65000,880,180,200,330,340
2020-05-05,op-us2,0.8,1500,onion,3,34F3D026,1CA6FA15,021DDCD6,47900,18200,17600,840,200,250,3410,530
2020-05-05,op-us2,0.8,1500,onion,3,5CE3AD8A,63B32F7E,F0C95135,33000,64000,83300,600,270,230,7030,520
2020-05-05,op-us2,0.8,1500,public,3,54A35E58,9B5ED337,10841529,11800,28000,58000,260,320,180,440,8510
2020-05-05,op-us2,0.8,1500,onion,3,247584DF,CF6DD8F8,7600899E,48700,33000,21000,750,180,240,6420,470
2020-05-05,op-us2,0.8,1500,public,3,014E24C0,395D2932,24352D30,161000,96000,31000,690,180,490,350,460
2020-05-05,op-us2,0.8,1500,onion,3,2E2F424C,AE3C3B71,EEDF0AF1,2630,21000,62000,500,260,290,6060,570
2020-05-05,op-us2,0.8,1500,onion,3,D0E9CA01,8B64F593,76543749,5000,48300,22100,590,190,190,6270,520
2020-05-05,op-us2,0.8,1500,onion,3,38F21DEE,B058FBDE,E14F6B38,57900,58200,56000,700,190,180,6940,430
2020-05-05,op-us2,0.8,1500,public,3,4DD11C3F,94318CC2,AA753FB1,2860,47000,3300,580,290,420,520,820
2020-05-05,op-us2,0.8,1500,public,3,E97DAC45,67A4A96D,48698156,61000,26000,16300,630,170,200,310,470
2020-05-05,op-us2,0.8,1500,public,3,14D57DED,44DF28B1,47C42E20,111000,46600,48000,670,160,210,330,440
2020-05-05,op-us2,0.8,1500,public,3,D39F2CD9,B4A96C08,DF390860,6470,110000,52000,880,200,250,330,350
2020-05-05,op-us2,0.8,1500,onion,3,5D120966,8657358D,0A7208B8,10400,13000,51000,740,170,250,11380,540
2020-05-05,op-us2,0.8,1500,onion,3,924B24AF,1D04FF92,40850AA9,7400,15800,2640,230,170,260,5720,520
2020-05-05,op-us2,0.8,1500,onion,3,4089AFC6,D58DA32A,EF09163E,6300,120000,9410,800,180,200,6800,450
2020-05-05,op-us2,0.8,1500,onion,3,4DB0490A,F935DA54,661E0853,21900,3770,8790,710,240,360,5950,710
2020-05-05,op-us2,0.8,1500,onion,3,F741E512,ADB98B27,34133CC3,26700,24000,35500,780,180,320,23210,630
2020-05-05,op-us2,0.8,1500,onion,3,0A178D30,567221DD,4E98AA29,17000,5700,92500,670,650,480,7000,820
2020-05-05,op-us2,0.8,1500,public,3,31419A64,F5C3DA76,53CBD428,20000,56900,50100,600,170,200,330,310
2020-05-05,op-us2,0.8,1500,onion,3,E5CC91BA,F6E26FDF,5B3EC887,73700,36000,5590,640,160,270,6730,690
2020-05-05,op-us2,0.8,1500,onion,3,221F035A,21AC6EF1,64E1231D,23600,12000,10000,640,250,370,9730,800
2020-05-05,op-us2,0.8,1500,onion,3,CB4EBE9C,B4A96C08,DB5A1001,20000,105000,29000,630,200,220,8980,720
2020-05-05,op-us2,0.8,1500,public,3,A1699AF5,7EAF9E55,A37BD19B,23000,2830,2960,730,180,970,2990,1160
2020-05-05,op-us2,0.8,1500,public,3,E8BAE739,7AA7FC80,091BB38D,102000,12700,21300,670,170,190,320,380
2020-05-05,op-us2,0.8,1500,onion,3,86C281AD,365F3930,1B9FACF2,48700,4720,18400,660,220,290,6010,510
2020-05-05,op-us2,0.8,1500,onion,3,6DFEB41C,F0F2A2AB,1C15FD23,40500,14000,12800,700,170,290,8100,750
2020-05-05,op-us2,0.8,1500,public,3,1D5A20A4,BF0FB582,C8AE26D4,14300,140000,58300,770,230,260,400,400
2020-05-05,op-us2,0.8,1500,onion,3,6A12100A,55A92BE2,0D4A1AE6,120000,37000,20100,690,200,210,5330,590
2020-05-05,op-us2,0.8,1500,onion,3,CE47F035,1CA6FA15,9E654F92,22900,19700,110000,630,200,250,5160,450
2020-05-05,op-us2,0.8,1500,onion,3,BF50E09E,EF9ECFE1,B0E6E347,36300,4750,8990,150,200,270,5480,490
2020-05-05,op-us2,0.8,1500,onion,3,5DE37A33,95CFD90D,70C55A11,67000,17900,12300,620,170,230,6600,540
2020-05-05,op-us2,0.8,1500,onion,3,1A3AC11B,3E53D397,C9D02B16,9780,69900,31100,850,200,250,6380,440
2020-05-05,op-us2,,,public,null,,,,,,,,,,400,390
2020-05-05,op-us2,0.8,1500,onion,3,7AB8B08D,F94E2D48,E17745C6,6600,1550,16900,760,240,270,6110,480
2020-05-05,op-us2,0.8,1500,onion,3,66BBCD0D,3BAACE14,F8DE8132,43000,75200,153000,680,150,160,8700,450
2020-05-05,op-us2,0.8,1500,onion,3,88748052,A44BD55F,963879BB,65000,42400,42000,600,180,180,6240,510
2020-05-05,op-us2,0.8,1500,onion,3,1408EABA,F1886AA4,A4CF6AC3,25500,72400,101000,2230,200,210,8470,790
2020-05-05,op-us2,0.8,1500,onion,3,F1886AA4,1A3AC11B,14D57DED,72400,9780,115000,710,180,250,5660,530
2020-05-05,op-us2,0.8,1500,onion,3,EEDF0AF1,82D544A7,F5F40195,64000,89300,111000,570,150,170,6250,360
2020-05-05,op-us2,0.8,1500,onion,3,AEA8C336,CD052DE2,B70629C2,6150,6980,35100,2250,410,560,9400,910
